experiment_id,subaction_index,narration_id,narration,verb,noun,all_nouns,start_frame,stop_frame,clipped_start_frame_0_based,clipped_stop_frame_0_based,candidate_index,frame_0_based,hand,candidate_source,raw_candidate_count,tried_candidate_count,contact_points,active_object_bbox,active_object_selection_score,mask_source_contact,mask_source_reference,tracker_backend,cotracker_init_status,cotracker_init_error,contact_part_prior,contact_part_mask_area,contact_part_mask_area_ratio,reference_part_mask_area,reference_part_mask_area_ratio,part_gate_passed,part_inside_count,part_distance,part_gate_source,part_tracking_point_count,whole_boundary_fallback_point_count,projection_method,articulated_object,final_quality_score,track_point_count,visible_point_count,affine_inlier_count,affine_inlier_ratio,affine_median_residual,projected_contact_inside_mask_count,projected_contact_to_mask_distance,reference_mask_area,object_track_status,object_track_length,object_track_confidence,track_break_reason,ref_idx,ref_selection_reason,reference_gap,projection_source,projection_status,projected_contact_inside_count,projected_contact_to_object_distance,reference_hand_overlap_ratio,local_flow_steps,local_flow_fb_error,local_flow_points,local_flow_inliers,local_flow_inlier_ratio,local_flow_weighted_residual,trajectory_status,status,fail_reason,sample_score,sample_dir,best_sample_dir,reference_frame,label_heatmap_overlay,vrb_style_affordance,trajectory_points,missing_trajectory_count,tracked_reference_object_bbox,label_heatmap_npy,label_heatmap_png,mask_projection_overlay,heatmap_shape,heatmap_mode,arrow_generated,is_final_tuple
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,2.0,12327.0,right,new_contact_episode,65,12,29,"[379.0, 111.0, 404.0, 146.0]",3.0490802683487623,grabcut_fallback,,,,,small_object_whole_mask_allowed,666,1.0,,,,0,,,26,0,,False,,36,0,0,,,0,,,success,361,0.2092942838098164,,,,,,failed,0,,,,,,,,,failed,discard,trajectory_out_of_bounds,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_02_frame_012327_right,,,,,6.0,0.0,,,,,,,,False
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,3.0,12335.0,left,new_contact_episode,65,12,48,"[112.0, 181.0, 148.0, 218.0]",4.698591888139635,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,584,1.0,1482.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,28,28,1.0,1.5603039264678955,5,0.0,1482.0,success,361,0.2092942838098164,,12334.0,pre_contact_gap_tracked_reference,1.0,contact_part_local_affine,success,5,0.0,0.15431111111111112,,,,,,,success,keep,,6.184224215539295,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/vrb_style_affordance.png,6.0,0.0,"[110.9, 180.69, 149.5, 220.18]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_03_frame_012335_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,4.0,12336.0,left,new_contact_episode,65,12,97,"[116.0, 180.0, 150.0, 220.0]",4.900577892853047,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,1360,1.0,1520.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9910344827586207,36,29,27,0.9310344827586207,1.3322702646255493,5,0.0,1520.0,success,361,0.2092942838098164,,12334.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.15431111111111112,,,,,,,success,keep,,6.142996259877326,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left/vrb_style_affordance.png,6.0,0.0,"[112.98, 180.93, 150.8, 220.99]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_04_frame_012336_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,5.0,12337.0,left,new_contact_episode,65,12,93,"[114.0, 180.0, 150.0, 219.0]",5.097979982612178,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,681,1.0,1558.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9480000000000001,36,15,9,0.6,1.3367489576339722,5,0.0,1558.0,success,361,0.2092942838098164,,12333.0,pre_contact_gap_tracked_reference,4.0,contact_part_local_affine,success,5,0.0,0.1456,,,,,,,success,keep,,5.910970031270981,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left/vrb_style_affordance.png,6.0,0.0,"[117.63, 181.28, 156.15, 221.54]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_05_frame_012337_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,6.0,12340.0,left,new_contact_episode,65,12,0,,,,,,,,,0,,,,,0,,,0,0,,False,,0,0,0,,,0,,,not_run,0,0.0,,,,,,not_run,0,,,,,,,,,not_run,discard,missing_hand_or_object_bbox,,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_06_frame_012340_left,,,,,,,,,,,,,,False
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,7.0,12341.0,left,new_contact_episode,65,12,86,"[124.0, 175.0, 150.0, 207.0]",4.978095679905576,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,649,1.0,1015.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,36,36,1.0,0.96051025390625,5,0.0,1015.0,success,361,0.2092942838098164,,12339.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.1792,,,,,,,success,keep,,6.1278571923828125,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/vrb_style_affordance.png,6.0,0.0,"[119.56, 175.64, 149.32, 211.38]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_07_frame_012341_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,8.0,12342.0,left,new_contact_episode,65,12,74,"[124.0, 174.0, 150.0, 208.0]",5.075197648577075,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,676,1.0,1400.0,1.0,True,4,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.7175,36,36,27,0.75,0.8907020092010498,4,0.0,1400.0,success,361,0.2092942838098164,,12338.0,pre_contact_gap_tracked_reference,4.0,contact_part_local_affine,success,4,0.0,0.15724444444444444,,,,,,,success,keep,,5.301197410557303,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left/vrb_style_affordance.png,6.0,0.0,"[114.24, 177.1, 149.23, 216.98]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_08_frame_012342_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,9.0,12346.0,left,new_contact_episode,65,12,115,"[127.0, 174.0, 151.0, 204.0]",4.865901027812928,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,720,1.0,720.0,1.0,True,4,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.75,36,36,36,1.0,1.4817427396774292,4,0.0,720.0,success,361,0.2092942838098164,,12344.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,4,0.0,0.1248,,,,,,,success,keep,,5.474847717809677,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left/vrb_style_affordance.png,6.0,0.0,"[126.75, 174.26, 151.0, 204.43]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_09_frame_012346_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,10.0,12347.0,left,new_contact_episode,65,12,119,"[126.0, 174.0, 151.0, 203.0]",4.932154140529263,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,725,1.0,720.0,1.0,True,4,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.8908333333333334,36,36,30,0.8333333333333334,1.5753202438354492,4,0.0,720.0,success,361,0.2092942838098164,,12345.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,4,0.0,0.15484444444444445,,,,,,,success,keep,,5.681807059351604,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left/vrb_style_affordance.png,6.0,0.0,"[126.37, 173.87, 150.45, 203.67]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_10_frame_012347_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,76,P01_109_76,pick up potato slice,pick-up,slice:potato,['slice:potato'],12325,12391,12324.0,12390.0,11.0,12348.0,left,new_contact_episode,65,12,103,"[126.0, 174.0, 151.0, 203.0]",4.928774696928674,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,725,1.0,1026.0,1.0,True,4,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.8727777777777777,36,36,25,0.6944444444444444,1.6208096742630005,4,0.0,1026.0,success,361,0.2092942838098164,,12343.0,pre_contact_gap_tracked_reference,5.0,contact_part_local_affine,success,4,0.0,0.16177777777777777,,,,,,,success,keep,,5.567320154216554,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left/vrb_style_affordance.png,6.0,0.0,"[123.7, 172.93, 151.18, 210.8]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_76_P01_109_76/candidate_11_frame_012348_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,77,P01_109_78,pick up potato slice,pick-up,slice:potato,['slice:potato'],12336,12390,12335.0,12389.0,0.0,12335.0,left,new_contact_episode,60,12,48,"[112.0, 181.0, 148.0, 218.0]",4.698591888139635,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,584,1.0,1482.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,1.0,36,28,28,1.0,1.5603039264678955,5,0.0,1482.0,success,361,0.2092942838098164,,12334.0,pre_contact_gap_tracked_reference,1.0,contact_part_local_affine,success,5,0.0,0.15431111111111112,,,,,,,success,keep,,6.184224215539295,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/vrb_style_affordance.png,6.0,0.0,"[110.9, 180.69, 149.5, 220.18]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_00_frame_012335_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,True
E9,77,P01_109_78,pick up potato slice,pick-up,slice:potato,['slice:potato'],12336,12390,12335.0,12389.0,1.0,12336.0,left,new_contact_episode,60,12,97,"[116.0, 180.0, 150.0, 220.0]",4.900577892853047,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,1360,1.0,1520.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9910344827586207,36,29,27,0.9310344827586207,1.3322702646255493,5,0.0,1520.0,success,361,0.2092942838098164,,12334.0,pre_contact_gap_tracked_reference,2.0,contact_part_local_affine,success,5,0.0,0.15431111111111112,,,,,,,success,keep,,6.142996259877326,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left/vrb_style_affordance.png,6.0,0.0,"[112.98, 180.93, 150.8, 220.99]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_01_frame_012336_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
E9,77,P01_109_78,pick up potato slice,pick-up,slice:potato,['slice:potato'],12336,12390,12335.0,12389.0,2.0,12337.0,left,new_contact_episode,60,12,93,"[114.0, 180.0, 150.0, 219.0]",5.097979982612178,grabcut_fallback,bbox_fallback,fallback_lk,failed,ModuleNotFoundError:No module named 'torch',small_object_whole_mask_allowed,681,1.0,1558.0,1.0,True,5,0.0,contact_part_mask,26,0,contact_part_local_affine,False,0.9480000000000001,36,15,9,0.6,1.3367489576339722,5,0.0,1558.0,success,361,0.2092942838098164,,12333.0,pre_contact_gap_tracked_reference,4.0,contact_part_local_affine,success,5,0.0,0.1456,,,,,,,success,keep,,5.910970031270981,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left/reference_frame.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left/label_heatmap_merged_overlay.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left/vrb_style_affordance.png,6.0,0.0,"[117.63, 181.28, 156.15, 221.54]",/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left/label_heatmap_merged.npy,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left/label_heatmap_merged.png,/Users/huhu/Documents/Code/bishe/vrb/vrbreproduction/outputs/100subaction-e9/experiments/E9/pipeline_outputs/subaction_77_P01_109_78/candidate_02_frame_012337_left/mask_projection_overlay.png,"(256, 456)",isotropic_e7,True,False
